path,gardiner_code,source_image,class_idx
Dataset/Manual/Preprocessed/9/090162_M17.png,M17,9,54
Dataset/Manual/Preprocessed/7/070384_N30.png,N30,7,72
Dataset/Manual/Preprocessed/41/410283_V13.png,V13,41,109
Dataset/Manual/Preprocessed/22/220043_S29.png,S29,22,97
Dataset/Manual/Preprocessed/5/050106_X1.png,X1,5,123
Dataset/Manual/Preprocessed/39/390357_G17.png,G17,39,33
Dataset/Manual/Preprocessed/23/230048_E34.png,E34,23,19
Dataset/Manual/Preprocessed/3/030200_N35.png,N35,3,74
Dataset/Manual/Preprocessed/3/030126_S29.png,S29,3,97
Dataset/Manual/Preprocessed/23/230077_W24.png,W24,23,121
Dataset/Manual/Preprocessed/23/230419_E34.png,E34,23,19
Dataset/Manual/Preprocessed/3/030333_Y3.png,Y3,3,126
Dataset/Manual/Preprocessed/23/230042_N5.png,N5,23,78
Dataset/Manual/Preprocessed/9/090300_G43.png,G43,9,44
Dataset/Manual/Preprocessed/22/220290_M17.png,M17,22,54
Dataset/Manual/Preprocessed/7/070102_W18.png,W18,7,118
Dataset/Manual/Preprocessed/39/390020_O50.png,O50,39,85
Dataset/Manual/Preprocessed/41/410250_O50.png,O50,41,85
Dataset/Manual/Preprocessed/3/030390_M42.png,M42,3,63
Dataset/Manual/Preprocessed/21/210299_I9.png,I9,21,49
Dataset/Manual/Preprocessed/9/090241_G43.png,G43,9,44
Dataset/Manual/Preprocessed/9/090268_O1.png,O1,9,79
Dataset/Manual/Preprocessed/20/200175_V13.png,V13,20,109
Dataset/Manual/Preprocessed/5/050186_N35.png,N35,5,74
Dataset/Manual/Preprocessed/21/210071_V31.png,V31,21,113
Dataset/Manual/Preprocessed/20/200033_N35.png,N35,20,74
Dataset/Manual/Preprocessed/22/220073_S29.png,S29,22,97
Dataset/Manual/Preprocessed/5/050033_G35.png,G35,5,38
Dataset/Manual/Preprocessed/21/210251_X1.png,X1,21,123
Dataset/Manual/Preprocessed/22/220174_X1.png,X1,22,123
Dataset/Manual/Preprocessed/23/230229_D35.png,D35,23,7
Dataset/Manual/Preprocessed/23/230073_D46.png,D46,23,11
Dataset/Manual/Preprocessed/23/230219_I9.png,I9,23,49
Dataset/Manual/Preprocessed/41/410066_O50.png,O50,41,85
Dataset/Manual/Preprocessed/23/230008_Z1.png,Z1,23,128
Dataset/Manual/Preprocessed/23/230381_G43.png,G43,23,44
Dataset/Manual/Preprocessed/20/200238_G5.png,G5,20,45
Dataset/Manual/Preprocessed/41/410284_S29.png,S29,41,97
Dataset/Manual/Preprocessed/20/200128_V13.png,V13,20,109
Dataset/Manual/Preprocessed/20/200363_X1.png,X1,20,123
Dataset/Manual/Preprocessed/41/410018_S29.png,S29,41,97
Dataset/Manual/Preprocessed/23/230323_S29.png,S29,23,97
Dataset/Manual/Preprocessed/39/390117_G43.png,G43,39,44
Dataset/Manual/Preprocessed/3/030317_D36.png,D36,3,8
Dataset/Manual/Preprocessed/5/050041_Z11.png,Z11,5,129
Dataset/Manual/Preprocessed/20/200286_M40.png,M40,20,61
Dataset/Manual/Preprocessed/21/210271_I10.png,I10,21,48
Dataset/Manual/Preprocessed/9/090240_M23.png,M23,9,58
Dataset/Manual/Preprocessed/5/050140_D21.png,D21,5,5
Dataset/Manual/Preprocessed/21/210222_W24.png,W24,21,121
Dataset/Manual/Preprocessed/21/210229_X1.png,X1,21,123
Dataset/Manual/Preprocessed/7/070388_X1.png,X1,7,123
Dataset/Manual/Preprocessed/3/030393_X1.png,X1,3,123
Dataset/Manual/Preprocessed/41/410185_G17.png,G17,41,33
Dataset/Manual/Preprocessed/39/390230_V28.png,V28,39,111
Dataset/Manual/Preprocessed/7/070069_D21.png,D21,7,5
Dataset/Manual/Preprocessed/9/090327_M17.png,M17,9,54
Dataset/Manual/Preprocessed/23/230271_S29.png,S29,23,97
Dataset/Manual/Preprocessed/21/210025_M17.png,M17,21,54
Dataset/Manual/Preprocessed/7/070453_G1.png,G1,7,31
Dataset/Manual/Preprocessed/41/410387_N35.png,N35,41,74
Dataset/Manual/Preprocessed/20/200036_D36.png,D36,20,8
Dataset/Manual/Preprocessed/39/390219_I9.png,I9,39,49
Dataset/Manual/Preprocessed/41/410048_D21.png,D21,41,5
Dataset/Manual/Preprocessed/22/220349_I10.png,I10,22,48
Dataset/Manual/Preprocessed/39/390210_S29.png,S29,39,97
Dataset/Manual/Preprocessed/39/390123_O50.png,O50,39,85
Dataset/Manual/Preprocessed/3/030282_G17.png,G17,3,33
Dataset/Manual/Preprocessed/20/200019_M23.png,M23,20,58
Dataset/Manual/Preprocessed/23/230185_G1.png,G1,23,31
Dataset/Manual/Preprocessed/5/050134_N41.png,N41,5,77
Dataset/Manual/Preprocessed/22/220367_O50.png,O50,22,85
Dataset/Manual/Preprocessed/23/230277_V13.png,V13,23,109
Dataset/Manual/Preprocessed/3/030152_N35.png,N35,3,74
Dataset/Manual/Preprocessed/41/410281_O50.png,O50,41,85
Dataset/Manual/Preprocessed/3/030193_F13.png,F13,3,21
Dataset/Manual/Preprocessed/9/090383_V31.png,V31,9,113
Dataset/Manual/Preprocessed/23/230046_N35.png,N35,23,74
Dataset/Manual/Preprocessed/39/390252_G43.png,G43,39,44
Dataset/Manual/Preprocessed/20/200209_D4.png,D4,20,10
Dataset/Manual/Preprocessed/3/030450_D60.png,D60,3,16
Dataset/Manual/Preprocessed/23/230178_G43.png,G43,23,44
Dataset/Manual/Preprocessed/22/220138_W25.png,W25,22,122
Dataset/Manual/Preprocessed/23/230200_F13.png,F13,23,21
Dataset/Manual/Preprocessed/3/030127_G17.png,G17,3,33
Dataset/Manual/Preprocessed/39/390097_F31.png,F31,39,25
Dataset/Manual/Preprocessed/41/410117_M17.png,M17,41,54
Dataset/Manual/Preprocessed/21/210157_G43.png,G43,21,44
Dataset/Manual/Preprocessed/39/390046_I9.png,I9,39,49
Dataset/Manual/Preprocessed/3/030104_N5.png,N5,3,78
Dataset/Manual/Preprocessed/9/090264_M17.png,M17,9,54
Dataset/Manual/Preprocessed/22/220186_D21.png,D21,22,5
Dataset/Manual/Preprocessed/9/090340_G35.png,G35,9,38
Dataset/Manual/Preprocessed/7/070097_N35.png,N35,7,74
Dataset/Manual/Preprocessed/5/050441_M17.png,M17,5,54
Dataset/Manual/Preprocessed/21/210139_N5.png,N5,21,78
Dataset/Manual/Preprocessed/22/220238_M17.png,M17,22,54
Dataset/Manual/Preprocessed/22/220351_M17.png,M17,22,54
Dataset/Manual/Preprocessed/5/050393_O50.png,O50,5,85
Dataset/Manual/Preprocessed/7/070343_X1.png,X1,7,123
Dataset/Manual/Preprocessed/7/070219_Z1.png,Z1,7,128
Dataset/Manual/Preprocessed/7/070279_T22.png,T22,7,101
Dataset/Manual/Preprocessed/21/210094_E34.png,E34,21,19
Dataset/Manual/Preprocessed/7/070230_D21.png,D21,7,5
Dataset/Manual/Preprocessed/23/230120_M17.png,M17,23,54
Dataset/Manual/Preprocessed/7/070373_V13.png,V13,7,109
Dataset/Manual/Preprocessed/39/390165_W24.png,W24,39,121
Dataset/Manual/Preprocessed/7/070124_M17.png,M17,7,54
Dataset/Manual/Preprocessed/9/090236_G43.png,G43,9,44
Dataset/Manual/Preprocessed/41/410307_G17.png,G17,41,33
Dataset/Manual/Preprocessed/5/050108_S29.png,S29,5,97
Dataset/Manual/Preprocessed/39/390140_G5.png,G5,39,45
Dataset/Manual/Preprocessed/9/090069_M17.png,M17,9,54
Dataset/Manual/Preprocessed/5/050142_X1.png,X1,5,123
Dataset/Manual/Preprocessed/22/220159_G17.png,G17,22,33
Dataset/Manual/Preprocessed/20/200302_G43.png,G43,20,44
Dataset/Manual/Preprocessed/7/070147_E34.png,E34,7,19
Dataset/Manual/Preprocessed/5/050267_D28.png,D28,5,6
Dataset/Manual/Preprocessed/23/230415_D35.png,D35,23,7
Dataset/Manual/Preprocessed/41/410176_D58.png,D58,41,15
Dataset/Manual/Preprocessed/5/050347_S29.png,S29,5,97
Dataset/Manual/Preprocessed/20/200049_G43.png,G43,20,44
Dataset/Manual/Preprocessed/9/090037_G5.png,G5,9,45
Dataset/Manual/Preprocessed/23/230118_E34.png,E34,23,19
Dataset/Manual/Preprocessed/21/210080_N29.png,N29,21,71
Dataset/Manual/Preprocessed/3/030336_I9.png,I9,3,49
Dataset/Manual/Preprocessed/20/200188_X1.png,X1,20,123
Dataset/Manual/Preprocessed/9/090204_W25.png,W25,9,122
Dataset/Manual/Preprocessed/22/220244_S29.png,S29,22,97
Dataset/Manual/Preprocessed/21/210183_I10.png,I10,21,48
Dataset/Manual/Preprocessed/5/050269_D28.png,D28,5,6
Dataset/Manual/Preprocessed/7/070314_N35.png,N35,7,74
Dataset/Manual/Preprocessed/41/410184_S34.png,S34,41,98
Dataset/Manual/Preprocessed/7/070030_N35.png,N35,7,74
Dataset/Manual/Preprocessed/7/070146_N35.png,N35,7,74
Dataset/Manual/Preprocessed/5/050399_M17.png,M17,5,54
Dataset/Manual/Preprocessed/23/230012_G25.png,G25,23,35
Dataset/Manual/Preprocessed/9/090066_N35.png,N35,9,74
Dataset/Manual/Preprocessed/22/220033_N35.png,N35,22,74
Dataset/Manual/Preprocessed/5/050128_N35.png,N35,5,74
Dataset/Manual/Preprocessed/23/230237_D21.png,D21,23,5
Dataset/Manual/Preprocessed/41/410179_N35.png,N35,41,74
Dataset/Manual/Preprocessed/23/230049_N35.png,N35,23,74
Dataset/Manual/Preprocessed/20/200169_G4.png,G4,20,42
Dataset/Manual/Preprocessed/39/390361_P8.png,P8,39,88
Dataset/Manual/Preprocessed/41/410013_N35.png,N35,41,74
Dataset/Manual/Preprocessed/3/030327_G43.png,G43,3,44
Dataset/Manual/Preprocessed/3/030394_N31.png,N31,3,73
Dataset/Manual/Preprocessed/3/030199_E34.png,E34,3,19
Dataset/Manual/Preprocessed/22/220288_E34.png,E34,22,19
Dataset/Manual/Preprocessed/7/070203_M17.png,M17,7,54
Dataset/Manual/Preprocessed/3/030224_G1.png,G1,3,31
Dataset/Manual/Preprocessed/22/220005_G17.png,G17,22,33
Dataset/Manual/Preprocessed/23/230290_X1.png,X1,23,123
Dataset/Manual/Preprocessed/21/210021_S29.png,S29,21,97
Dataset/Manual/Preprocessed/3/030014_E34.png,E34,3,19
Dataset/Manual/Preprocessed/3/030305_X1.png,X1,3,123
Dataset/Manual/Preprocessed/21/210242_G17.png,G17,21,33
Dataset/Manual/Preprocessed/22/220307_N35.png,N35,22,74
Dataset/Manual/Preprocessed/20/200338_G39.png,G39,20,41
Dataset/Manual/Preprocessed/41/410221_E34.png,E34,41,19
Dataset/Manual/Preprocessed/9/090275_I9.png,I9,9,49
Dataset/Manual/Preprocessed/22/220172_O4.png,O4,22,83
Dataset/Manual/Preprocessed/20/200220_M17.png,M17,20,54
Dataset/Manual/Preprocessed/23/230267_O50.png,O50,23,85
Dataset/Manual/Preprocessed/3/030448_U33.png,U33,3,107
Dataset/Manual/Preprocessed/5/050164_G17.png,G17,5,33
Dataset/Manual/Preprocessed/20/200110_S29.png,S29,20,97
Dataset/Manual/Preprocessed/41/410327_X1.png,X1,41,123
Dataset/Manual/Preprocessed/39/390245_N35.png,N35,39,74
Dataset/Manual/Preprocessed/41/410252_S29.png,S29,41,97
Dataset/Manual/Preprocessed/5/050141_Q3.png,Q3,5,91
Dataset/Manual/Preprocessed/5/050196_N37.png,N37,5,76
Dataset/Manual/Preprocessed/5/050218_G43.png,G43,5,44
Dataset/Manual/Preprocessed/23/230179_G43.png,G43,23,44
Dataset/Manual/Preprocessed/7/070053_N35.png,N35,7,74
Dataset/Manual/Preprocessed/39/390207_V31.png,V31,39,113
Dataset/Manual/Preprocessed/5/050283_G39.png,G39,5,41
Dataset/Manual/Preprocessed/7/070257_N29.png,N29,7,71
Dataset/Manual/Preprocessed/7/070142_E34.png,E34,7,19
Dataset/Manual/Preprocessed/20/200116_R8.png,R8,20,94
Dataset/Manual/Preprocessed/41/410182_D36.png,D36,41,8
Dataset/Manual/Preprocessed/3/030177_N35.png,N35,3,74
Dataset/Manual/Preprocessed/3/030389_M17.png,M17,3,54
Dataset/Manual/Preprocessed/5/050381_M17.png,M17,5,54
Dataset/Manual/Preprocessed/23/230283_G17.png,G17,23,33
Dataset/Manual/Preprocessed/41/410149_G17.png,G17,41,33
Dataset/Manual/Preprocessed/3/030411_D21.png,D21,3,5
Dataset/Manual/Preprocessed/7/070017_M17.png,M17,7,54
Dataset/Manual/Preprocessed/23/230399_S29.png,S29,23,97
Dataset/Manual/Preprocessed/21/210032_V28.png,V28,21,111
Dataset/Manual/Preprocessed/22/220019_N35.png,N35,22,74
Dataset/Manual/Preprocessed/20/200038_N35.png,N35,20,74
Dataset/Manual/Preprocessed/3/030405_N35.png,N35,3,74
Dataset/Manual/Preprocessed/21/210234_S29.png,S29,21,97
Dataset/Manual/Preprocessed/39/390388_N35.png,N35,39,74
Dataset/Manual/Preprocessed/9/090354_D4.png,D4,9,10
Dataset/Manual/Preprocessed/22/220420_M17.png,M17,22,54
Dataset/Manual/Preprocessed/5/050139_M17.png,M17,5,54
Dataset/Manual/Preprocessed/21/210012_V13.png,V13,21,109
Dataset/Manual/Preprocessed/39/390082_M17.png,M17,39,54
Dataset/Manual/Preprocessed/39/390297_G37.png,G37,39,40
Dataset/Manual/Preprocessed/22/220231_D54.png,D54,22,13
Dataset/Manual/Preprocessed/22/220397_V13.png,V13,22,109
Dataset/Manual/Preprocessed/5/050137_G25.png,G25,5,35
Dataset/Manual/Preprocessed/9/090159_D58.png,D58,9,15
Dataset/Manual/Preprocessed/41/410393_G5.png,G5,41,45
Dataset/Manual/Preprocessed/3/030009_S29.png,S29,3,97
Dataset/Manual/Preprocessed/21/210142_M17.png,M17,21,54
Dataset/Manual/Preprocessed/22/220346_M17.png,M17,22,54
Dataset/Manual/Preprocessed/39/390028_G5.png,G5,39,45
Dataset/Manual/Preprocessed/3/030167_M17.png,M17,3,54
Dataset/Manual/Preprocessed/20/200106_S29.png,S29,20,97
Dataset/Manual/Preprocessed/7/070243_D21.png,D21,7,5
Dataset/Manual/Preprocessed/39/390239_V31.png,V31,39,113
Dataset/Manual/Preprocessed/7/070278_T22.png,T22,7,101
Dataset/Manual/Preprocessed/23/230377_G43.png,G43,23,44
Dataset/Manual/Preprocessed/41/410126_R8.png,R8,41,94
Dataset/Manual/Preprocessed/22/220402_Y5.png,Y5,22,127
Dataset/Manual/Preprocessed/7/070267_I9.png,I9,7,49
Dataset/Manual/Preprocessed/9/090040_X1.png,X1,9,123
Dataset/Manual/Preprocessed/23/230287_S29.png,S29,23,97
Dataset/Manual/Preprocessed/39/390125_S29.png,S29,39,97
Dataset/Manual/Preprocessed/5/050271_D1.png,D1,5,0
Dataset/Manual/Preprocessed/41/410032_D58.png,D58,41,15
Dataset/Manual/Preprocessed/23/230319_G17.png,G17,23,33
Dataset/Manual/Preprocessed/9/090137_X1.png,X1,9,123
Dataset/Manual/Preprocessed/39/390163_G17.png,G17,39,33
Dataset/Manual/Preprocessed/9/090158_D58.png,D58,9,15
Dataset/Manual/Preprocessed/7/070322_X1.png,X1,7,123
Dataset/Manual/Preprocessed/39/390284_D58.png,D58,39,15
Dataset/Manual/Preprocessed/39/390362_G43.png,G43,39,44
Dataset/Manual/Preprocessed/39/390076_X1.png,X1,39,123
Dataset/Manual/Preprocessed/41/410206_W24.png,W24,41,121
Dataset/Manual/Preprocessed/5/050351_U1.png,U1,5,104
Dataset/Manual/Preprocessed/21/210085_N35.png,N35,21,74
Dataset/Manual/Preprocessed/9/090325_S29.png,S29,9,97
Dataset/Manual/Preprocessed/41/410010_G39.png,G39,41,41
Dataset/Manual/Preprocessed/7/070047_N35.png,N35,7,74
Dataset/Manual/Preprocessed/21/210300_D46.png,D46,21,11
Dataset/Manual/Preprocessed/39/390029_D35.png,D35,39,7
Dataset/Manual/Preprocessed/3/030292_G43.png,G43,3,44
Dataset/Manual/Preprocessed/3/030362_X1.png,X1,3,123
Dataset/Manual/Preprocessed/39/390002_X1.png,X1,39,123
Dataset/Manual/Preprocessed/23/230362_G17.png,G17,23,33
Dataset/Manual/Preprocessed/21/210154_D35.png,D35,21,7
Dataset/Manual/Preprocessed/23/230191_N35.png,N35,23,74
Dataset/Manual/Preprocessed/23/230121_S29.png,S29,23,97
Dataset/Manual/Preprocessed/3/030318_E34.png,E34,3,19
Dataset/Manual/Preprocessed/21/210001_G17.png,G17,21,33
Dataset/Manual/Preprocessed/23/230151_M17.png,M17,23,54
Dataset/Manual/Preprocessed/20/200276_W24.png,W24,20,121
Dataset/Manual/Preprocessed/39/390178_W24.png,W24,39,121
Dataset/Manual/Preprocessed/41/410329_V6.png,V6,41,115
Dataset/Manual/Preprocessed/23/230036_X1.png,X1,23,123
Dataset/Manual/Preprocessed/22/220082_G5.png,G5,22,45
Dataset/Manual/Preprocessed/9/090404_E34.png,E34,9,19
Dataset/Manual/Preprocessed/22/220035_I9.png,I9,22,49
Dataset/Manual/Preprocessed/20/200251_S29.png,S29,20,97
Dataset/Manual/Preprocessed/5/050034_D58.png,D58,5,15
Dataset/Manual/Preprocessed/23/230157_N31.png,N31,23,73
Dataset/Manual/Preprocessed/22/220199_G36.png,G36,22,39
Dataset/Manual/Preprocessed/22/220414_M17.png,M17,22,54
Dataset/Manual/Preprocessed/9/090058_N35.png,N35,9,74
Dataset/Manual/Preprocessed/21/210151_O50.png,O50,21,85
Dataset/Manual/Preprocessed/39/390129_N14.png,N14,39,67
Dataset/Manual/Preprocessed/9/090161_N35.png,N35,9,74
Dataset/Manual/Preprocessed/20/200357_N35.png,N35,20,74
Dataset/Manual/Preprocessed/39/390052_D58.png,D58,39,15
Dataset/Manual/Preprocessed/41/410022_G1.png,G1,41,31
Dataset/Manual/Preprocessed/3/030020_S34.png,S34,3,98
Dataset/Manual/Preprocessed/5/050339_V31.png,V31,5,113
Dataset/Manual/Preprocessed/3/030002_N37.png,N37,3,76
Dataset/Manual/Preprocessed/39/390043_V31.png,V31,39,113
Dataset/Manual/Preprocessed/39/390199_O50.png,O50,39,85
Dataset/Manual/Preprocessed/20/200137_M17.png,M17,20,54
Dataset/Manual/Preprocessed/20/200068_X1.png,X1,20,123
Dataset/Manual/Preprocessed/20/200102_G43.png,G43,20,44
Dataset/Manual/Preprocessed/20/200114_R8.png,R8,20,94
Dataset/Manual/Preprocessed/23/230335_V13.png,V13,23,109
Dataset/Manual/Preprocessed/9/090152_S29.png,S29,9,97
Dataset/Manual/Preprocessed/23/230156_N25.png,N25,23,70
Dataset/Manual/Preprocessed/5/050071_D4.png,D4,5,10
Dataset/Manual/Preprocessed/5/050154_V13.png,V13,5,109
Dataset/Manual/Preprocessed/41/410042_G17.png,G17,41,33
Dataset/Manual/Preprocessed/39/390069_D35.png,D35,39,7
Dataset/Manual/Preprocessed/22/220250_O50.png,O50,22,85
Dataset/Manual/Preprocessed/5/050018_M17.png,M17,5,54
Dataset/Manual/Preprocessed/7/070119_O49.png,O49,7,84
Dataset/Manual/Preprocessed/7/070136_N5.png,N5,7,78
Dataset/Manual/Preprocessed/7/070109_O49.png,O49,7,84
Dataset/Manual/Preprocessed/39/390146_X1.png,X1,39,123
Dataset/Manual/Preprocessed/22/220350_D46.png,D46,22,11
Dataset/Manual/Preprocessed/21/210051_P8.png,P8,21,88
Dataset/Manual/Preprocessed/7/070328_M17.png,M17,7,54
Dataset/Manual/Preprocessed/23/230166_D21.png,D21,23,5
Dataset/Manual/Preprocessed/20/200374_P8.png,P8,20,88
Dataset/Manual/Preprocessed/20/200240_M17.png,M17,20,54
Dataset/Manual/Preprocessed/20/200347_G43.png,G43,20,44
Dataset/Manual/Preprocessed/22/220147_G17.png,G17,22,33
Dataset/Manual/Preprocessed/9/090218_N35.png,N35,9,74
Dataset/Manual/Preprocessed/20/200067_Q3.png,Q3,20,91
Dataset/Manual/Preprocessed/21/210019_M23.png,M23,21,58
Dataset/Manual/Preprocessed/23/230135_G43.png,G43,23,44
Dataset/Manual/Preprocessed/23/230051_S29.png,S29,23,97
Dataset/Manual/Preprocessed/41/410116_N35.png,N35,41,74
Dataset/Manual/Preprocessed/22/220122_O50.png,O50,22,85
Dataset/Manual/Preprocessed/7/070312_D35.png,D35,7,7
Dataset/Manual/Preprocessed/21/210304_D36.png,D36,21,8
Dataset/Manual/Preprocessed/5/050416_D21.png,D21,5,5
Dataset/Manual/Preprocessed/3/030321_S29.png,S29,3,97
Dataset/Manual/Preprocessed/41/410228_N35.png,N35,41,74
Dataset/Manual/Preprocessed/7/070096_W18.png,W18,7,118
Dataset/Manual/Preprocessed/41/410167_S29.png,S29,41,97
Dataset/Manual/Preprocessed/3/030004_X1.png,X1,3,123
Dataset/Manual/Preprocessed/22/220061_N5.png,N5,22,78
Dataset/Manual/Preprocessed/21/210196_E34.png,E34,21,19
Dataset/Manual/Preprocessed/5/050253_I9.png,I9,5,49
Dataset/Manual/Preprocessed/9/090015_S28.png,S28,9,96
Dataset/Manual/Preprocessed/21/210277_D58.png,D58,21,15
Dataset/Manual/Preprocessed/9/090365_V31.png,V31,9,113
Dataset/Manual/Preprocessed/5/050248_Q3.png,Q3,5,91
Dataset/Manual/Preprocessed/9/090169_N35.png,N35,9,74
Dataset/Manual/Preprocessed/22/220025_I9.png,I9,22,49
Dataset/Manual/Preprocessed/5/050296_M18.png,M18,5,55
Dataset/Manual/Preprocessed/20/200252_M17.png,M17,20,54
Dataset/Manual/Preprocessed/23/230360_O50.png,O50,23,85
Dataset/Manual/Preprocessed/3/030063_N35.png,N35,3,74
Dataset/Manual/Preprocessed/23/230059_N35.png,N35,23,74
Dataset/Manual/Preprocessed/41/410015_E34.png,E34,41,19
Dataset/Manual/Preprocessed/23/230111_N18.png,N18,23,69
Dataset/Manual/Preprocessed/9/090254_X8.png,X8,9,124
Dataset/Manual/Preprocessed/20/200313_D21.png,D21,20,5
Dataset/Manual/Preprocessed/23/230074_O34.png,O34,23,82
Dataset/Manual/Preprocessed/7/070103_N35.png,N35,7,74
Dataset/Manual/Preprocessed/9/090225_N35.png,N35,9,74
Dataset/Manual/Preprocessed/3/030367_D39.png,D39,3,9
Dataset/Manual/Preprocessed/9/090319_S29.png,S29,9,97
Dataset/Manual/Preprocessed/22/220116_I9.png,I9,22,49
Dataset/Manual/Preprocessed/20/200211_Z1.png,Z1,20,128
Dataset/Manual/Preprocessed/41/410236_X1.png,X1,41,123
Dataset/Manual/Preprocessed/3/030037_R8.png,R8,3,94
Dataset/Manual/Preprocessed/7/070233_I10.png,I10,7,48
Dataset/Manual/Preprocessed/5/050217_D21.png,D21,5,5
Dataset/Manual/Preprocessed/22/220023_I9.png,I9,22,49
Dataset/Manual/Preprocessed/5/050203_G17.png,G17,5,33
Dataset/Manual/Preprocessed/3/030217_X1.png,X1,3,123
Dataset/Manual/Preprocessed/7/070438_G1.png,G1,7,31
Dataset/Manual/Preprocessed/7/070045_I10.png,I10,7,48
Dataset/Manual/Preprocessed/9/090160_E34.png,E34,9,19
Dataset/Manual/Preprocessed/23/230334_V13.png,V13,23,109
Dataset/Manual/Preprocessed/39/390124_G17.png,G17,39,33
Dataset/Manual/Preprocessed/20/200371_N37.png,N37,20,76
Dataset/Manual/Preprocessed/21/210017_O50.png,O50,21,85
Dataset/Manual/Preprocessed/39/390308_X1.png,X1,39,123
Dataset/Manual/Preprocessed/5/050014_G43.png,G43,5,44
Dataset/Manual/Preprocessed/41/410016_N35.png,N35,41,74
Dataset/Manual/Preprocessed/23/230056_I9.png,I9,23,49
Dataset/Manual/Preprocessed/22/220148_S29.png,S29,22,97
Dataset/Manual/Preprocessed/22/220180_G17.png,G17,22,33
Dataset/Manual/Preprocessed/20/200129_F34.png,F34,20,26
Dataset/Manual/Preprocessed/7/070068_V31.png,V31,7,113
Dataset/Manual/Preprocessed/21/210210_G17.png,G17,21,33
Dataset/Manual/Preprocessed/3/030143_S29.png,S29,3,97
Dataset/Manual/Preprocessed/23/230030_Z1.png,Z1,23,128
Dataset/Manual/Preprocessed/39/390066_M17.png,M17,39,54
Dataset/Manual/Preprocessed/22/220407_S29.png,S29,22,97
Dataset/Manual/Preprocessed/7/070199_N17.png,N17,7,68
Dataset/Manual/Preprocessed/9/090097_S29.png,S29,9,97
Dataset/Manual/Preprocessed/21/210266_G25.png,G25,21,35
Dataset/Manual/Preprocessed/9/090216_G17.png,G17,9,33
Dataset/Manual/Preprocessed/20/200048_N35.png,N35,20,74
Dataset/Manual/Preprocessed/7/070335_M17.png,M17,7,54
Dataset/Manual/Preprocessed/5/050107_M17.png,M17,5,54
Dataset/Manual/Preprocessed/20/200325_U33.png,U33,20,107
Dataset/Manual/Preprocessed/23/230405_Q3.png,Q3,23,91
Dataset/Manual/Preprocessed/39/390060_S29.png,S29,39,97
Dataset/Manual/Preprocessed/7/070171_S29.png,S29,7,97
Dataset/Manual/Preprocessed/20/200254_O50.png,O50,20,85
Dataset/Manual/Preprocessed/9/090278_V31.png,V31,9,113
Dataset/Manual/Preprocessed/5/050340_D21.png,D21,5,5
Dataset/Manual/Preprocessed/3/030426_F16.png,F16,3,22
Dataset/Manual/Preprocessed/7/070331_D21.png,D21,7,5
Dataset/Manual/Preprocessed/20/200108_N35.png,N35,20,74
Dataset/Manual/Preprocessed/21/210042_D4.png,D4,21,10
Dataset/Manual/Preprocessed/41/410093_G17.png,G17,41,33
Dataset/Manual/Preprocessed/3/030384_P6.png,P6,3,87
Dataset/Manual/Preprocessed/41/410148_O50.png,O50,41,85
Dataset/Manual/Preprocessed/23/230175_S29.png,S29,23,97
Dataset/Manual/Preprocessed/41/410227_V7.png,V7,41,116
Dataset/Manual/Preprocessed/20/200004_D21.png,D21,20,5
Dataset/Manual/Preprocessed/22/220153_I9.png,I9,22,49
Dataset/Manual/Preprocessed/9/090190_I9.png,I9,9,49
Dataset/Manual/Preprocessed/23/230208_S29.png,S29,23,97
Dataset/Manual/Preprocessed/21/210024_G43.png,G43,21,44
Dataset/Manual/Preprocessed/7/070073_Y5.png,Y5,7,127
Dataset/Manual/Preprocessed/5/050392_S29.png,S29,5,97
Dataset/Manual/Preprocessed/5/050242_D21.png,D21,5,5
Dataset/Manual/Preprocessed/5/050105_G43.png,G43,5,44
Dataset/Manual/Preprocessed/7/070374_G43.png,G43,7,44
Dataset/Manual/Preprocessed/41/410024_D54.png,D54,41,13
Dataset/Manual/Preprocessed/41/410237_N14.png,N14,41,67
Dataset/Manual/Preprocessed/3/030178_M17.png,M17,3,54
Dataset/Manual/Preprocessed/41/410292_G17.png,G17,41,33
Dataset/Manual/Preprocessed/21/210337_N35.png,N35,21,74
Dataset/Manual/Preprocessed/7/070253_N29.png,N29,7,71
Dataset/Manual/Preprocessed/41/410062_G17.png,G17,41,33
Dataset/Manual/Preprocessed/3/030373_G17.png,G17,3,33
Dataset/Manual/Preprocessed/23/230017_M23.png,M23,23,58
Dataset/Manual/Preprocessed/23/230370_V13.png,V13,23,109
Dataset/Manual/Preprocessed/5/050380_D21.png,D21,5,5
Dataset/Manual/Preprocessed/22/220271_M23.png,M23,22,58
Dataset/Manual/Preprocessed/21/210010_N5.png,N5,21,78
Dataset/Manual/Preprocessed/20/200353_W24.png,W24,20,121
Dataset/Manual/Preprocessed/22/220371_N35.png,N35,22,74
Dataset/Manual/Preprocessed/3/030191_G40.png,G40,3,43
Dataset/Manual/Preprocessed/20/200311_D52.png,D52,20,12
Dataset/Manual/Preprocessed/3/030073_R8.png,R8,3,94
Dataset/Manual/Preprocessed/7/070092_N35.png,N35,7,74
Dataset/Manual/Preprocessed/41/410027_V28.png,V28,41,111
Dataset/Manual/Preprocessed/21/210002_D35.png,D35,21,7
Dataset/Manual/Preprocessed/41/410192_N35.png,N35,41,74
